Vivino Link,Name (on menu),Restaurant,Glass Price,Bottle Price,Winery,Year,Wine Style,Region,Grape Varieties,ABV,Dry/Sweet,Tannin,Soft/Acidic,Flavor Profile,Pairings,Rating,Category,Light/Bold,Profile Specifics,Fizziness,Country,Wine ID,Region Class
https://www.vivino.com/US/en/messina-hof-vitality-dry-white/w/9517083?srsltid=AfmBOorNqPPF2e7iYoanJgkVAWv5NQ2JpdeNxGXmKnPNZye2c6tdpOp7,Vitality,Messina Hoff,9,25,Messina Hof,,Texas White,Texas,Viognier,12,1.48,0.00,3.31,"['tree_fruit', 'citrus_fruit', 'vegetal']","['Shellfish', 'Poultry', 'Rich fish (salmon, tuna etc)', 'Lean fish']",4,White wine,2.00,"['apricot', 'apple', 'green apple', 'peach', 'pear']",0,United States,9517083,Texas
https://www.vivino.com/US/en/messina-hof-artist-series-gewurztraminer/w/11746331?srsltid=AfmBOoqaAeurDjC3UNpMta84kUL30vgmu2ukTDokWS1tkr5i85xHmGbu,"Gewürztraminer, Artist Series",Messina Hoff,9,25,Messina Hof,,Texas White,Texas High Plains,Gewürztraminer,12,1.50,0.00,3.00,"['citrus_fruit', 'tropical_fruit', 'tree_fruit']","['Shellfish', 'Poultry', 'Rich fish (salmon, tuna etc)', 'Lean fish']",4,White wine,2.00,"['citrus', 'lemon zest', 'pineapple', 'peach', 'cream']",0,United States,11746331,Texas
https://www.vivino.com/US/en/messina-hof-muscat-canelli/w/4679?srsltid=AfmBOopeE1DkIBlom2EYDZsUuUErlqpNevo_04QTUia07oAx2nX6Toky,"Muscat Canelli, Artist Series",Messina Hoff,9,25.0,Messina Hof,,Texas White Blend,Texas,['Muscat Blanc'],11,1.50,0.00,3.06,"['citrus_fruit', 'earth', 'floral']","['Shellfish', 'Rich fish (salmon, tuna etc)', 'Appetizers and snacks', 'Lean fish', 'Mild and soft cheese']",3.8,White wine,2.00,"['orange', 'earthy', 'honey', 'lemon', 'melon']",0,United States,4679,Texas
https://www.vivino.com/US/en/messina-hof-artist-series-gewurztraminer/w/11746331?year=2022,"2022 Gewürztraminer, Artist Series",Messina Hoff,9,25,Messina Hof,2022,Texas White,Texas High Plains,Gewürztraminer,12.5,1.50,0.00,3.00,"['citrus_fruit', 'tropical_fruit', 'tree_fruit']","['Shellfish', 'Poultry', 'Rich fish (salmon, tuna etc)', 'Lean fish']",4,White wine,2.00,"['citrus', 'lemon zest', 'pineapple', 'peach', 'cream']",0,United States,11746331,Texas
https://www.vivino.com/US/en/messina-hof-artist-series-peach-moscato-semi-dry/w/11511544?srsltid=AfmBOorKmiQ3fkdpewlSXlH_WgzRRWEiXna1_58zjqWR0e3Pkd7LfDfz,"Peach Moscato, Artist Series",Messina Hoff,9,25,Messina Hof,,Peach Moscato,Texas,Muscat Canelli,12,3.00,1.00,2.00,"['tree_fruit', 'tropical_fruit', 'floral']","['Fruity desserts', 'Sweet desserts', 'Appetizers and snacks']",4,Sparkling wine,2.00,"['peach', 'pear', 'honey', 'cream', 'citrus']",4,United States,11511544,Texas
https://www.vivino.com/US/en/messina-hof-sparkling-almond-demi-sec/w/3941254?srsltid=AfmBOoqxq4IgYHhFBOYN2DFpe03CJCzQYVxk7hLH4NYDb1JRFb7t9WXx,Sparkling Almond,Messina Hoff,10,32.21,Messina Hof,,Sparkling Almond,Texas,Unknown,12,3.00,2.00,3.00,"['non_oak', 'earth', 'oak']","['Appetizers and snacks', 'Mild and soft cheese', 'Fruity desserts']",4,Sparkling wine,3.00,"['almond', 'nutty', 'green apple', 'peach', 'stone']",4,United States,3941254,Texas
https://www.vivino.com/US/en/messina-hof-private-reserve-texas-pinot-gris/w/1823361?year=2020,"2020 Viognier, Private Reserve",Messina Hoff,12,25.0,Messina Hof,2020,Texas Viognier White,Texas,Viognier,13,1.97,0.00,2.96,"['tree_fruit', 'citrus_fruit', 'earth']","['Shellfish', 'Vegetarian', 'Poultry', 'Rich fish (salmon, tuna etc)', 'Lean fish', 'Mild and soft cheese']",3.7,White wine,3.85,"['pear', 'apricot', 'citrus', 'grapefruit', 'honey']",0,United States,1823361,Texas
https://www.vivino.com/US/en/messina-hof-old-vine-cabernet-sauvignon/w/6104226?year=2018,2018 Old Vine Cabernet Sauvignon,Messina Hoff,18,25,Messina Hof,2018,Texas Cabernet Sauvignon Red,Texas,Cabernet Sauvignon,13.5,1.29,3.87,3.09,"['black_fruit', 'red_fruit', 'spices']","['Beef', 'Lamb', 'Game (deer, venison)', 'Mature and hard cheese', 'Mushrooms']",4.2,Red wine,4.00,"['plum', 'blackberry', 'black cherry', 'cherry', 'pepper']",0,United States,6104226,Texas
https://www.vivino.com/US/en/messina-hof-primitivo/w/7232948?srsltid=AfmBOooC8SnZkwfKiGHG1--h9uDvVOI-Gz-0X1ZXHvn3Py8c94lqjk6T,"2018 Primitivo, Artist Series",Messina Hoff,14,29.37,Messina Hof,2018,Texas Red,Texas,Primitivo,14,1.56,3.74,3.31,"['oak', 'black_fruit', 'non_oak']","['Beef', 'Lamb', 'Game (deer, venison)']",3.9,Red wine,4.05,"['oak', 'espresso', 'blackberry', 'black fruit', 'pepper']",0,United States,7232948,Texas
https://www.vivino.com/US/en/messina-hof-paulo-limited-edition/w/1374989?year=2015,2015 Paulo Blend,Messina Hoff,20,60.0,Messina Hof,2015,Texas Red,Texas,"['Cabernet Sauvignon', 'Cabernet Franc', 'Malbec', 'Merlot']",13.5,1.96,3.72,3.24,"['oak', 'black_fruit', 'non_oak']","['Beef', 'Lamb', 'Game (deer, venison)']",4.1,Red wine,4.05,"['oak', 'vanilla', 'plum', 'blackberry', 'smoke']",0,United States,1374989,Texas
https://www.vivino.com/US/en/messina-hof-father-son-cuvee-merlot/w/2499131?year=2017,2017 Paulo Merlot,Messina Hoff,20,60.0,Messina Hof,2017,Texas Red,Texas,Merlot,13.5,1.75,3.47,3.11,"['oak', 'red_fruit', 'black_fruit']","['Beef', 'Lamb', 'Game (deer, venison)']",4,Red wine,3.99,"['oak', 'vanilla', 'cherry', 'red fruit', 'leather']",0,United States,2499131,Texas
https://www.vivino.com/US/en/messina-hof-artist-series-grenache-dry-rose/w/6427775?srsltid=AfmBOopNqAHenwoV5_g8K8Uj7s31ifmNGfIZEzOovRppCRZkMk47hU8u,"Grenache Dry Rosé, Artist Series",Messina Hoff,9,24.79,Messina Hof,,Texas Rosé,Texas,Grenache,13,1.30,0.00,3.17,"['red_fruit', 'citrus_fruit', 'tree_fruit']","['Pork', 'Shellfish', 'Poultry', 'Rich fish (salmon, tuna etc)', 'Appetizers and snacks', 'Mild and soft cheese']",3.7,Rosé wine,3.03,"['strawberry', 'tangerine', 'citrus', 'pear', 'nectarine']",0,United States,6427775,Texas
https://www.vivino.com/US/en/messina-hof-tribute-to-motherhood-mama-rosa-rose-naturally-sweet/w/4684?srsltid=AfmBOoqxtcws57mt4tUpS5KP4VUrC7FStUJATWvIGMHC6QonlSBggK9A,"Mama Rosa Rosé, Tribute Series",Messina Hoff,6,15.0,Messina Hof,,Rosé,Texas,['Cabernet Sauvignon'],11,3.00,2.00,3.00,"['red_fruit', 'citrus_fruit', 'microbio']","['Poultry', 'Lean fish', 'Vegetarian']",3.7,Dessert wine,3.00,"['raspberry', 'strawberry', 'cranberry', 'red fruit', 'citrus']",1,United States,4684,Texas
https://www.vivino.com/US/en/kenwood-yulupa-cuvee-brut/w/1124967?srsltid=AfmBOopKcQ8e0TBHdT4ZuiNQ75dttHvm4NbvpYuTr_udhu80CUhfzGse,Kenwood Vineyards Yulupa Cuvée Brut,Napa Flats,6,28,Kenwood,,Californian Sparkling,California,"['Chardonnay', 'Chenin Blanc', 'Pinot Noir']",11,0.00,0.00,3.17,"['tree_fruit', 'citrus_fruit', 'non_oak']","['Shellfish', 'Appetizers and snacks', 'Lean fish', 'Aperitif']",3.5,Sparkling wine,3.74,"['pear', 'peach', 'apple', 'green apple', 'citrus']",3.8675268,United States,1124967,US Non-Texas
https://www.vivino.com/US/en/domaine-ste-michelle-michelle-brut-rose/w/2008336?srsltid=AfmBOoqY762bW9Ytz0EBx-F1Ge5n9FsHv_prx3cEEskzQ5Z5bChOkQaD,Domaine St Michelle Brut Rosé Sparkling,Napa Flats,9,19.95,Domaine Ste. Michelle,,Washington State Sparkling,Columbia Valley,Pinot Noir,11,0.00,0.00,4.33,"['red_fruit', 'tree_fruit', 'citrus_fruit']","['Shellfish', 'Any junk food will do', 'Appetizers and snacks', 'Lean fish', 'Aperitif']",4,Sparkling wine,2.08,"['strawberry', 'raspberry', 'apple', 'citrus', 'minerals']",3.9718127,United States,2008336,US Non-Texas
https://www.vivino.com/US/en/salici-prosecco-extra-dry/w/1178538?srsltid=AfmBOooFjg-q68Y0qZcIkwepkB_NQKHz4GXAp2bgTBfRI9lllH0HCihD,Antinori Col De Salici Prosecco,Napa Flats,10,16.67,Col de' Salici,,Italian Prosecco,Prosecco,Glera,11,0.00,0.00,3.85,"['tree_fruit', 'citrus_fruit', 'microbio']","['Shellfish', 'Vegetarian', 'Appetizers and snacks', 'Aperitif', 'Cured Meat']",3.7,Sparkling wine,2.05,"['green apple', 'apple', 'honeydew melon', 'citrus', 'lemon']",3.6625,Italy,1178538,Old World
https://www.vivino.com/US/en/bottega-vinaia-pinot-grigio/w/1154175?srsltid=AfmBOoqL2o7RUTJWBLBd4WPVDFDXsUgXGBE8PF2NWAxoU612YYLvtMf1,Bottega Vinaia Pinot Grigio,Napa Flats,9,18.03,Bottega Vinaia,,Northern Italy Pinot Grigio,Trentino,Pinot Grigio,12.5,1.76,0.00,3.06,"['tree_fruit', 'citrus_fruit', 'earth']","['Shellfish', 'Vegetarian', 'Mushrooms', 'Aperitif']",4,White wine,2.92,"['pear', 'green apple', 'apple', 'citrus', 'lemon']",0,Italy,1154175,Old World
https://www.vivino.com/US/en/tenuta-polvaro-pinot-grigio/w/1450378?srsltid=AfmBOor5QCyjhjeKxvYOpgjjV_ndoGdnggW2Cj3rsHQgaxs-om2X9wB8,Tenuta Polvaro Pinot Grigio,Napa Flats,10,19.01,Tenuta Polvaro,,Northern Italy Pinot Grigio,Veneto,Pinot Gris,14,1.75,0.00,2.84,"['tree_fruit', 'citrus_fruit', 'earth']","['Shellfish', 'Vegetarian', 'Mushrooms', 'Aperitif']",4,White wine,2.99,"['peach', 'green apple', 'pear', 'citrus', 'minerals']",0,Italy,1450378,Old World
https://www.vivino.com/US/en/santa-margherita-pinot-grigio-alto-adige/w/2657?srsltid=AfmBOoqHCXILdAZWy0hpoazXrMwYFJ7rV-kvZwqS8ICGeMJkZKljsZWR,Santa Margherita Pinot Grigio,Napa Flats,11,37.5,Santa Margherita,,Northern Italy Pinot Grigio,Südtirol - Alto Adige,Pinot Grigio,12,1.71,0.00,3.00,"['citrus_fruit', 'tree_fruit', 'earth']","['Shellfish', 'Vegetarian', 'Mushrooms', 'Aperitif']",4,White wine,2.96,"['citrus', 'lemon', 'apple', 'pear', 'green apple']",0,Italy,2657,Old World
https://www.vivino.com/US/en/us-justin-sauvignon-blanc/w/84172?srsltid=AfmBOoqyzf91X__aXbcX6HYFdVoJqrKTDOoPXAzncerAew-upZ09cefU,Justin Sauvignon Blanc,Napa Flats,8,19.99,Justin,,Californian Sauvignon Blanc,Paso Robles,Sauvignon Blanc,14.5,1.34,0.00,4.00,"['citrus_fruit', 'tree_fruit', 'tropical_fruit']","['Shellfish', 'Vegetarian', ""Goat's Milk Cheese""]",4,White wine,2.92,"['citrus', 'grapefruit', 'lemon', 'apple', 'pear']",0,United States,84172,US Non-Texas
https://www.vivino.com/US/en/simi-sonoma-county-sauvignon-blanc/w/6687?srsltid=AfmBOoqJApy4wsPVDDiac_tlSye0l3rIWl1FLScXhQXZSrtcThJ2ZrBS,Simi Sauvignon Blanc,Napa Flats,9,17.78,SIMI,,Californian Sauvignon Blanc,Sonoma County,Sauvignon Blanc,13.5,1.39,0.00,4.01,"['citrus_fruit', 'tree_fruit', 'tropical_fruit']","['Shellfish', 'Vegetarian', ""Goat's Milk Cheese""]",4,White wine,3.05,"['citrus', 'grapefruit', 'lemon', 'pear', 'tropical']",0,United States,6687,US Non-Texas
https://www.vivino.com/US/en/frei-brothers-sauvignon-blanc/w/1144635?srsltid=AfmBOorwgAWm-47iRwZTnKhZZwxVgT4WjkUUm1bauhkupfCr_zpZPv-P,Frei Brothers Sauvignon Blanc,Napa Flats,10,22.41,Frei Brothers,,Californian Sauvignon Blanc,Russian River Valley,Sauvignon Blanc,13.9,1.36,0.00,3.97,"['citrus_fruit', 'tree_fruit', 'oak']","['Shellfish', 'Vegetarian', ""Goat's Milk Cheese""]",4,White wine,3.09,"['citrus', 'grapefruit', 'lemon', 'melon', 'pear']",0,United States,1144635,US Non-Texas
https://www.vivino.com/US/en/canyon-road-chardonnay/w/1765432?srsltid=AfmBOor93BLmlciS0NDRRpmYabbdhHbv_aX2jbhl3EJmHB6bJqjMZqLJ,Canyon Road Chardonnay,Napa Flats,6,9.4,Canyon Road,,Californian Chardonnay,California,Chardonnay,12.5,2.95,0.00,3.09,"['oak', 'tree_fruit', 'microbio']","['Pork', 'Vegetarian', 'Poultry', 'Rich fish (salmon, tuna etc)']",4,White wine,4.58,"['oak', 'butter', 'vanilla', 'apple', 'citrus']",0,United States,1765432,US Non-Texas
https://www.vivino.com/US/en/black-stallion-chardonnay/w/1247400?srsltid=AfmBOorgvYVfNzZcCS8deQHvlDjp5OO0ooAYNPVSVA4lYeL9aQHQqkhD,Black Stallion Chardonnay,Napa Flats,8,21.2,Black Stallion,,Napa Valley Chardonnay,Napa Valley,Chardonnay,14.5,2.32,0.00,2.74,"['oak', 'microbio', 'non_oak']","['Pork', 'Vegetarian', 'Poultry', 'Rich fish (salmon, tuna etc)']",4.723874,White wine,4.72,"['oak', 'butter', 'vanilla', 'citrus', 'cream']",0,United States,1247400,US Non-Texas
https://www.vivino.com/US/en/emiliana-natura-chardonnay/w/7120661?srsltid=AfmBOooe3mV7NqtTMywWrDWvd-01hmv2Y1AVflytUYpqaAofcTBavOGT,Natura Chardonnay Organic,Napa Flats,8,15.21,Emiliana,,Chilean Chardonnay,Casablanca Valley,Chardonnay,13.5,3.12,0.00,1.56,"['citrus_fruit', 'tree_fruit', 'oak']","['Pork', 'Vegetarian', 'Poultry', 'Rich fish (salmon, tuna etc)']",4,White wine,3.93,"['citrus', 'grapefruit', 'lime', 'peach', 'tropical']",0,Chile,7120661,New World
https://www.vivino.com/US/en/wente-vineyards-riva-ranch-chardonnay/w/1742845?srsltid=AfmBOorZ52f1WGFukKfNH0nUDUCOKhXRTnkx1Q2Dr1y6ATaYYnoTdtu7,Wente Riva Ranch Chardonnay,Napa Flats,9,27.08,Wente Vineyards,,Californian Chardonnay,Arroyo Seco,Chardonnay,13.5,2.72,0.00,3.10,"['oak', 'tree_fruit', 'microbio']","['Pork', 'Vegetarian', 'Poultry', 'Rich fish (salmon, tuna etc)']",4.0,White wine,4.70,"['butter', 'oak', 'vanilla', 'pear', 'cream']",0,United States,1742845,US Non-Texas
https://www.vivino.com/US/en/napa-cellars-chardonnay/w/8402?srsltid=AfmBOooqoxXXhwwTH_7MBfXju_5-SK5m6GWGu2UX7zXNCE3WaQ85oTeK,Napa Cellars Chardonnay,Napa Flats,10,22.4,Napa Cellars,,Napa Valley Chardonnay,Napa Valley,Chardonnay,13.9,2.38,0.00,2.84,"['oak', 'tree_fruit', 'microbio']","['Pork', 'Vegetarian', 'Poultry', 'Rich fish (salmon, tuna etc)']",4,White wine,4.81,"['oak', 'butter', 'vanilla', 'apple', 'pear']",0,United States,8402,US Non-Texas
https://www.vivino.com/US/en/virginia-dare-the-white-doe/w/2471541?srsltid=AfmBOooVdoAc9m0zIDD_fYweAaVLKOetxbDQwmeRQtU-a4BDrpLwetC6,The White Doe,Napa Flats,8,19.19,Virginia Dare,,Californian White Blend,California,['Viognier'],12.6,2.21,0.00,2.66,"['tree_fruit', 'citrus_fruit', 'earth']","['Pork', 'Shellfish', 'Poultry', 'Pasta']",3.7,White wine,3.90,"['peach', 'melon', 'pear', 'citrus', 'lemon']",0,United States,2471541,US Non-Texas
https://www.vivino.com/US/en/franciscan-equilibrium-white/w/1666414?srsltid=AfmBOopB4UL5ydhSEXcOLbgOEwadp5QsSbQ-nTFRbEdbAhSUVY4rA4Vd,Franciscan Equilibrium,Napa Flats,10,21.57,Franciscan,,Californian White Blend,Napa Valley,['Sauvignon Blanc'],12.5,2.53,0.00,2.55,"['tree_fruit', 'citrus_fruit', 'tropical_fruit']","['Pork', 'Shellfish', 'Poultry', 'Pasta']",4,White wine,3.94,"['pear', 'melon', 'apple', 'citrus', 'tropical']",0,United States,1666414,US Non-Texas
https://www.vivino.com/US/en/messina-hof-moscato/w/1207843?srsltid=AfmBOophq2L6iA28nFUH1zHX2nlUYiUQswn7He12Cv0ZYzU-1Un7t8mC,Messina Hof Moscato,Napa Flats,6,25,Messina Hof,,Moscato,Texas,Moscato,12,3.00,1.00,2.00,"['tree_fruit', 'citrus_fruit', 'floral']","['Fruity desserts', 'Sweet desserts', 'Poultry']",3.5,Dessert wine,2.00,"['peach', 'apple', 'pear', 'apricot', 'citrus']",0,United States,1207843,Texas
https://www.vivino.com/US/en/kenwood-moscato-zacchera/w/1522865?srsltid=AfmBOorWNZ_QZFaifdYD7_a9uBNU8rPeorFhD1I3gyXCFxy6CB6Sjhy8,Kenwood Moscato,Napa Flats,8,25,Kenwood,,Californian White,California,Muscat Blanc,12,2.40,0.00,3.00,"['tree_fruit', 'floral', 'tropical_fruit']","['Shellfish', 'Vegetarian', 'Poultry', 'Pasta', 'Rich fish (salmon, tuna etc)', 'Lean fish']",3.6,White wine,3.00,"['apricot', 'pear', 'honeydew melon', 'peach', 'orange']",0,United States,1522865,US Non-Texas
https://www.vivino.com/US/en/seaglass-riesling/w/1149265?srsltid=AfmBOooCueOMdC3Ld3B2I6y1xXUEHmkAiYrLFsAV_dx1VsHzVGX7YV04,SeaGlass Riesling,Napa Flats,7,16.44,SeaGlass,,Californian Riesling,Monterey County,Riesling,12.84,2.46,0.00,4.00,"['tree_fruit', 'earth', 'citrus_fruit']","['Pork', 'Shellfish', 'Poultry', 'Spicy food', 'Cured Meat']",4,White wine,2.96,"['apricot', 'peach', 'apple', 'honey', 'citrus']",0,United States,1149265,US Non-Texas
https://www.vivino.com/US/en/chateau-ste-michelle-saint-m-riesling/w/2196200?srsltid=AfmBOoraUDWnqaNkJGoY6gatatOprdCZbC_XbfSABh4ki5MzyhvFnLPB,Saint M Riesling,Napa Flats,9,14.49,Chateau Ste. Michelle,,German Riesling,German Wine,Riesling,13,2.00,0.00,4.83,"['tree_fruit', 'citrus_fruit', 'earth']","['Pork', 'Shellfish', 'Poultry', 'Spicy food', 'Cured Meat']",3.9,White wine,2.94,"['green apple', 'apple', 'peach', 'citrus', 'honey']",0,Germany,2196200,Old World
https://www.vivino.com/US/en/messina-hof-beau-naturally-sweet/w/2005630?srsltid=AfmBOor-MuYyS4LZzLItsUtghluGwWf0d4RoxvqdV7sOhfh3frS7wCYx,Messina Hof Beau,Napa Flats,7,8.91,Messina Hof,,Texas Red,Texas,Gamay,13,3.00,2.00,3.00,"['red_fruit', 'black_fruit', 'oak']","['Beef', 'Lamb', 'Poultry', 'Game (deer, venison)']",3.9,Dessert wine,3.00,"['raspberry', 'red fruit', 'strawberry', 'cherry', 'plum']",1,United States,2005630,Texas
https://www.vivino.com/US/en/sartori-di-verona-pinot-noir-delle-venezie/w/2407438?srsltid=AfmBOopQbHxwJuAM0gX6530e7REAKvHEs6bY6zdjQ7Pqt2V6kHpzjBUd,Sartori Pinot Noir,Napa Flats,6,17.72,Sartori di Verona,,Northern Italy Pinot Noir,delle Venezie,Pinot Noir,13,1.43,2.09,3.84,"['red_fruit', 'oak', 'black_fruit']","['Beef', 'Veal', 'Poultry', 'Game (deer, venison)']",4,Red wine,2.48,"['cherry', 'raspberry', 'strawberry', 'chocolate', 'plum']",0,Italy,2407438,Old World
https://www.vivino.com/US/en/us-angeline-pinot-noir/w/1163013?srsltid=AfmBOor70jWwPbP-3UMlhQpq2pNCn4_3rqnHjb3BkKhr-wbmuQydRugc,Angeline Pinot Noir,Napa Flats,8,14.19,Angeline,,Californian Pinot Noir,California,Pinot Noir,13.8,1.56,2.15,3.43,"['red_fruit', 'oak', 'non_oak']","['Beef', 'Veal', 'Poultry', 'Game (deer, venison)']",4,Red wine,2.95,"['cherry', 'raspberry', 'strawberry', 'cranberry', 'oak']",0,United States,1163013,US Non-Texas
https://www.vivino.com/US/en/meiomi-pinot-noir/w/1136137?srsltid=AfmBOoq_pf0r1-75RZ2MPA2x35u-TXt_OUjz3uND5kzUaA_eW1QTR1wX,Belle Glos ‘Meiomi’ Pinot Noir,Napa Flats,10,25.03,Meiomi,,Californian Pinot Noir,California,Pinot Noir,13.5,1.97,1.99,3.37,"['oak', 'red_fruit', 'non_oak']","['Beef', 'Veal', 'Poultry', 'Game (deer, venison)']",4,Red wine,3.13,"['oak', 'vanilla', 'chocolate', 'cherry', 'strawberry']",0,United States,1136137,US Non-Texas
https://www.vivino.com/US/en/caposaldo-chianti/w/1143074?srsltid=AfmBOorFSsUyxdNIXBEc2Qr45-TrdbcMHoIGD7E5PkG4S2bOOHZw3HFw,Caposaldo Chianti,Napa Flats,6,11.99,Caposaldo,,Italian Chianti,Chianti,Sangiovese,12.5,1.36,3.37,3.88,"['red_fruit', 'oak', 'non_oak']","['Beef', 'Veal', 'Poultry']",3.5,Red wine,2.84,"['cherry', 'strawberry', 'oak', 'cedar', 'earthy']",0,Italy,1143074,Old World
https://www.vivino.com/US/en/ruffino-chianti-1877/w/2186?srsltid=AfmBOoq71N0nGeIpJbmQ0BLvjiE5Mmaj0IWsgeNHps9cSx10MVeWt12o,Ruffino Chianti,Napa Flats,7,17.6,Ruffino,,Italian Chianti,Chianti,Sangiovese,13,1.45,3.51,3.79,"['red_fruit', 'oak', 'earth']","['Beef', 'Veal', 'Poultry']",4,Red wine,2.93,"['cherry', 'raspberry', 'oak', 'earthy', 'plum']",0,Italy,2186,Old World
https://www.vivino.com/US/en/santa-cristina-chianti-superiore/w/1377312?srsltid=AfmBOopPlBZHtREPhxXJ7vpNMi_jIEBj51a7id_2N-G7VFK4QdkF4K-O,Santa Cristina by Antinori Chianti,Napa Flats,11,25.42,Santa Cristina,,Italian Chianti,Chianti,Sangiovese,13,1.47,3.46,3.79,"['red_fruit', 'oak', 'black_fruit']","['Beef', 'Veal', 'Poultry']",4,Red wine,3.08,"['cherry', 'red fruit', 'oak', 'vanilla', 'plum']",0,Italy,1377312,Old World
https://www.vivino.com/US/en/it-tavernello-rubicone-sangiovese/w/2654976?srsltid=AfmBOorIhdK61fh81CO3UpZBozG3IfHw_jMJRa-wZzMtlWHqf3a0JoQR,Tavernello Sangiovese,Napa Flats,6,7.33,Tavernello,,Northern Italy Red,Rubicone,Sangiovese,12,1.92,2.85,2.70,"['red_fruit', 'black_fruit', 'oak']","['Beef', 'Lamb', 'Pasta', 'Game (deer, venison)']",3.3,Red wine,3.17,"['cherry', 'raspberry', 'red fruit', 'black cherry', 'vanilla']",0,Italy,2654976,Old World
https://www.vivino.com/US/en/vestini-terre-di-chieti-sangiovese/w/1737972?srsltid=AfmBOordid3LJHo4inWcKU51UcCscFuCXKiotM2vktd6-ShEYMn-kQ80,Vestini Sangiovese,Napa Flats,8,21.99,Vestini,,Central Italy Red,Terre di Chieti,Sangiovese,13,1.00,2.89,3.20,"['tree_fruit', 'citrus_fruit', 'vegetal']","['Beef', 'Veal', 'Poultry', 'Pasta']",4,Red wine,3.00,"['stone fruit', 'citrus', 'straw', 'stone']",0,Italy,1737972,Old World
https://www.vivino.com/US/en/h3-wines-merlot/w/1136600?srsltid=AfmBOopOfKKt6b0Ve7k6IsoBppqXeSmcipzgdzI8G7AwCAWDuo0iyuMK,Columbia Crest H3 Merlot,Napa Flats,8,21.67,H3 Wines,,Washington State Merlot,Horse Heaven Hills,Merlot,14.5,1.55,2.66,2.56,"['oak', 'black_fruit', 'earth']","['Beef', 'Lamb', 'Veal']",4.0,Red wine,3.99,"['oak', 'vanilla', 'blackberry', 'cocoa', 'cherry']",0,United States,1136600,US Non-Texas
https://www.vivino.com/US/en/van-ruiten-family-winery-winsome-merlot/w/1681128?srsltid=AfmBOoqAdsA_vAtBP-AVHEtTZJE8btIFiuncp6mwIPpYiy_aZKC0Witd,Winsome Merlot,Napa Flats,9,25,Van Ruiten,,Californian Merlot,California,Merlot,13.5,2.21,2.00,1.50,"['black_fruit', 'oak', 'floral']","['Beef', 'Lamb', 'Veal']",4,Red wine,4.00,"['black cherry', 'blackberry', 'plum', 'allspice', 'nutmeg']",0,United States,1681128,US Non-Texas
https://www.vivino.com/US/en/pacific-bay-cabernet-sauvignon/w/1612141?srsltid=AfmBOop1OZVjd62Daw_ZjdX2Vp9jFJTjd78ZOaIfgiaGcKzZIadCMreJ,Pacific Bay Cabernet Sauvignon,Napa Flats,6,22.99,Pacific Bay,,Chilean Cabernet Sauvignon,Central Valley,Cabernet Sauvignon,12,1.57,2.79,2.98,"['earth', 'oak', 'non_oak']","['Beef', 'Lamb', 'Poultry', 'Game (deer, venison)']",3.3,Red wine,4.10,"['smoke', 'leather', 'plastic', 'cherry', 'blackberry']",0,Chile,1612141,New World
https://www.vivino.com/US/en/maison-nicolas-cabernet-sauvignon/w/2537529?srsltid=AfmBOoq1-ogCQ_vTql5oiVflaGVVyzYrZR1KnOZTypMRlnU2nKuko9fX,Nicolas Cabernet Sauvignon,Napa Flats,7,9.99,Maison Nicolas,,Languedoc-Roussillon Red,Pays d'Oc,Cabernet Sauvignon,12.5,1.53,3.24,3.66,"['black_fruit', 'oak', 'red_fruit']","['Beef', 'Veal', 'Pasta']",4,Red wine,3.86,"['blackberry', 'plum', 'oak', 'chocolate', 'cherry']",0,France,2537529,Old World
https://www.vivino.com/US/en/red-truck-winery-green-truck-cabernet-sauvignon/w/95157?srsltid=AfmBOorbXqaIz5tW0b77Wj3RMW2l9QFkz7-TiuR_iPMAdTq_miNw47Zj,Green Truck Organic Cabernet Sauvignon,Napa Flats,8,13.88,Red Truck,,Californian Cabernet Sauvignon,Mendocino,Cabernet Sauvignon,13.8,1.03,3.44,3.02,"['black_fruit', 'oak', 'spices']","['Beef', 'Lamb', 'Poultry', 'Game (deer, venison)']",3.8,Red wine,4.82,"['blackberry', 'plum', 'cassis', 'chocolate', 'coffee']",0,United States,95157,US Non-Texas
https://www.vivino.com/US/en/picket-fence-cabernet-sauvignon/w/1552800?srsltid=AfmBOooPfyGS6Zdqf8a4sFS9Qkastg5BcB8chRsNoew2xKGN7nsdA4Rx,Picket Fence Cabernet Sauvignon,Napa Flats,10,43.54,Picket Fence,,Californian Alexander Valley Cabernet Sauvignon Red,Alexander Valley,Cabernet Sauvignon,13.5,1.83,3.43,2.96,"['oak', 'black_fruit', 'non_oak']","['Beef', 'Lamb', 'Game (deer, venison)']",4.0,Red wine,4.77,"['oak', 'vanilla', 'blackberry', 'cherry', 'smoke']",0,United States,1552800,US Non-Texas
https://www.vivino.com/US/en/artesa-elements-red/w/1124886?srsltid=AfmBOooJyDkorAyKTKbgzQU7qXRBSPpsCf_OoVyFUiiFdKTVv0oTCmf_,Elements by Artesa Red,Napa Flats,11,15.68,Artesa,,Californian Red Blend,Sonoma County,"['Cabernet Sauvignon', 'Cabernet Franc', 'Malbec', 'Merlot', 'Tempranillo', 'Petit Verdot', 'Petite Sirah', 'Graciano']",14.3,1.84,3.33,3.72,"['oak', 'black_fruit', 'red_fruit']","['Beef', 'Lamb', 'Veal', 'Poultry']",3.7,Red wine,4.73,"['oak', 'chocolate', 'vanilla', 'blackberry', 'cherry']",0,United States,1124886,US Non-Texas
